,name,port_id,lat_port,lon_port,iso2,area,h3_5,h3_5_int
950,Lavrion (Laurium),wfp.17356,37.71262,24.06292,gr,black,853f7497fffffff,600095065053855743
951,Lavrion (Laurium),wfp.17356,37.71262,24.06292,gr,black,853f7493fffffff,600095065053855743
952,Limassol,wfp.15807,34.6697,33.03661,cy,black,853f4daffffffff,600092396805423103
953,Limassol,wfp.15807,34.6697,33.03661,cy,black,853f4da7fffffff,600092396805423103
954,Limassol,wfp.15807,34.6697,33.03661,cy,black,853f4da3fffffff,600092396805423103
955,Limassol,wfp.15807,34.6697,33.03661,cy,black,853f4d33fffffff,600092396805423103
956,Limassol,wfp.15807,34.6697,33.03661,cy,black,853f4dabfffffff,600092396805423103
957,Limassol,wfp.15807,34.6697,33.03661,cy,black,853f4d37fffffff,600092396805423103
958,Limassol,wfp.15807,34.6697,33.03661,cy,black,852da693fffffff,600092396805423103
959,Limni,wfp.14656,38.76343,23.32182,gr,black,851eda9bfffffff,599521538743468031
960,Limni,wfp.14656,38.76343,23.32182,gr,black,851edad7fffffff,599521538743468031
961,Limni,wfp.14656,38.76343,23.32182,gr,black,851eda83fffffff,599521538743468031
962,Limni,wfp.14656,38.76343,23.32182,gr,black,851eda93fffffff,599521538743468031
963,Limni,wfp.14656,38.76343,23.32182,gr,black,851ede6ffffffff,599521538743468031
964,Limni,wfp.14656,38.76343,23.32182,gr,black,851ede67fffffff,599521538743468031
965,Limni,wfp.14656,38.76343,23.32182,gr,black,851eda8bfffffff,599521538743468031
966,Maltepe,wfp.16448,40.94778,29.10295,tr,black,851ec903fffffff,599520329710174207
967,Maltepe,wfp.16448,40.94778,29.10295,tr,black,851ec917fffffff,599520329710174207
968,Maltepe,wfp.16448,40.94778,29.10295,tr,black,851ec91bfffffff,599520329710174207
969,Maltepe,wfp.16448,40.94778,29.10295,tr,black,851ec90bfffffff,599520329710174207
970,Maltepe,wfp.16448,40.94778,29.10295,tr,black,851ec907fffffff,599520329710174207
971,Maltepe,wfp.16448,40.94778,29.10295,tr,black,851ec90ffffffff,599520329710174207
972,Maltepe,wfp.16448,40.94778,29.10295,tr,black,851ec913fffffff,599520329710174207
973,Mangalia,wfp.15144,43.80999,28.58539,ro,black,851ee903fffffff,599522528733429759
974,Mangalia,wfp.15144,43.80999,28.58539,ro,black,851ee90bfffffff,599522528733429759
975,Mangalia,wfp.15144,43.80999,28.58539,ro,black,851ee90ffffffff,599522528733429759
976,Mangalia,wfp.15144,43.80999,28.58539,ro,black,851ee907fffffff,599522528733429759
977,Mangalia,wfp.15144,43.80999,28.58539,ro,black,851ee917fffffff,599522528733429759
978,Mangalia,wfp.15144,43.80999,28.58539,ro,black,851ee91bfffffff,599522528733429759
979,Mangalia,wfp.15144,43.80999,28.58539,ro,black,851ee913fffffff,599522528733429759
980,Mariupol,wfp.14762,47.09613,37.57886,ua,black,852d62cbfffffff,599777188081827839
981,Mariupol,wfp.14762,47.09613,37.57886,ua,black,852d7537fffffff,599777188081827839
982,Mariupol,wfp.14762,47.09613,37.57886,ua,black,852d62dbfffffff,599777188081827839
983,Mariupol,wfp.14762,47.09613,37.57886,ua,black,852d6253fffffff,599777188081827839
984,Mariupol,wfp.14762,47.09613,37.57886,ua,black,852d62c3fffffff,599777188081827839
985,Mariupol,wfp.14762,47.09613,37.57886,ua,black,852d62cffffffff,599777188081827839
986,Mariupol,wfp.14762,47.09613,37.57886,ua,black,852d7527fffffff,599777188081827839
987,Marmaris,wfp.16467,36.85311,28.27674,tr,black,853f6357fffffff,600093885011591167
988,Marmaris,wfp.16467,36.85311,28.27674,tr,black,853f630bfffffff,600093885011591167
989,Marmaris,wfp.16467,36.85311,28.27674,tr,black,853f6353fffffff,600093885011591167
990,Marmaris,wfp.16467,36.85311,28.27674,tr,black,853f63cffffffff,600093885011591167
991,Marmaris,wfp.16467,36.85311,28.27674,tr,black,853f6347fffffff,600093885011591167
992,Marmaris,wfp.16467,36.85311,28.27674,tr,black,853f631bfffffff,600093885011591167
993,Marmaris,wfp.16467,36.85311,28.27674,tr,black,853f6343fffffff,600093885011591167
994,Medgidia,wfp.15863,44.24633,28.30736,ro,black,851ee99bfffffff,599522569535619071
995,Medgidia,wfp.15863,44.24633,28.30736,ro,black,851eed67fffffff,599522569535619071
996,Medgidia,wfp.15863,44.24633,28.30736,ro,black,851ee9d7fffffff,599522569535619071
997,Medgidia,wfp.15863,44.24633,28.30736,ro,black,851ee983fffffff,599522569535619071
998,Medgidia,wfp.15863,44.24633,28.30736,ro,black,851ee993fffffff,599522569535619071
999,Medgidia,wfp.15863,44.24633,28.30736,ro,black,851ee98bfffffff,599522569535619071
1000,Medgidia,wfp.15863,44.24633,28.30736,ro,black,851eed6ffffffff,599522569535619071
1001,Megara,wfp.16607,37.98237,23.35346,gr,black,851eda47fffffff,599521516194889727
1002,Megara,wfp.16607,37.98237,23.35346,gr,black,851eda57fffffff,599521516194889727
1003,Megara,wfp.16607,37.98237,23.35346,gr,black,851eda43fffffff,599521516194889727
1004,Megara,wfp.16607,37.98237,23.35346,gr,black,851eda4ffffffff,599521516194889727
1005,Megara,wfp.16607,37.98237,23.35346,gr,black,851eda7bfffffff,599521516194889727
1006,Megara,wfp.16607,37.98237,23.35346,gr,black,851eda0bfffffff,599521516194889727
1007,Megara,wfp.16607,37.98237,23.35346,gr,black,851eda73fffffff,599521516194889727
1008,Mersa El Hamra,wfp.17273,30.95546,28.79439,eg,black,853f5bcbfffffff,600093366394290175
1009,Mersa El Hamra,wfp.17273,30.95546,28.79439,eg,black,853f5b53fffffff,600093366394290175
1010,Mersa El Hamra,wfp.17273,30.95546,28.79439,eg,black,853f5bdbfffffff,600093366394290175
1011,Mersa El Hamra,wfp.17273,30.95546,28.79439,eg,black,853f5a37fffffff,600093366394290175
1012,Mersa El Hamra,wfp.17273,30.95546,28.79439,eg,black,853f5bcffffffff,600093366394290175
1013,Mersa El Hamra,wfp.17273,30.95546,28.79439,eg,black,853f5a27fffffff,600093366394290175
1014,Mersa El Hamra,wfp.17273,30.95546,28.79439,eg,black,853f5bc3fffffff,600093366394290175
1015,Mersa Matruh,wfp.16812,31.3566,27.2343,eg,black,853e2da7fffffff,600072603448639487
1016,Mersa Matruh,wfp.16812,31.3566,27.2343,eg,black,853f5adbfffffff,600072603448639487
1017,Mersa Matruh,wfp.16812,31.3566,27.2343,eg,black,853e2daffffffff,600072603448639487
1018,Mersa Matruh,wfp.16812,31.3566,27.2343,eg,black,853e2da3fffffff,600072603448639487
1019,Mersa Matruh,wfp.16812,31.3566,27.2343,eg,black,853f5ad3fffffff,600072603448639487
1020,Mersa Matruh,wfp.16812,31.3566,27.2343,eg,black,853e2db7fffffff,600072603448639487
1021,Mersa Matruh,wfp.16812,31.3566,27.2343,eg,black,853f5e6bfffffff,600072603448639487
1022,Mersin,wfp.16890,36.79997,34.63525,tr,black,852da537fffffff,599781752558321663
1023,Mersin,wfp.16890,36.79997,34.63525,tr,black,852da523fffffff,599781752558321663
1024,Mersin,wfp.16890,36.79997,34.63525,tr,black,852d12cbfffffff,599781752558321663
1025,Mersin,wfp.16890,36.79997,34.63525,tr,black,852da527fffffff,599781752558321663
1026,Mersin,wfp.16890,36.79997,34.63525,tr,black,852da533fffffff,599781752558321663
1027,Mersin,wfp.16890,36.79997,34.63525,tr,black,852da5affffffff,599781752558321663
1028,Mersin,wfp.16890,36.79997,34.63525,tr,black,852d12dbfffffff,599781752558321663
1029,Michurin,wfp.14577,42.17156,27.85799,bg,black,851ecdc3fffffff,599520656127688703
1030,Michurin,wfp.14577,42.17156,27.85799,bg,black,851ecdd3fffffff,599520656127688703
1031,Michurin,wfp.14577,42.17156,27.85799,bg,black,851ecdc7fffffff,599520656127688703
1032,Michurin,wfp.14577,42.17156,27.85799,bg,black,851ecdd7fffffff,599520656127688703
1033,Michurin,wfp.14577,42.17156,27.85799,bg,black,851ecddbfffffff,599520656127688703
1034,Michurin,wfp.14577,42.17156,27.85799,bg,black,851ecdcffffffff,599520656127688703
1035,Michurin,wfp.14577,42.17156,27.85799,bg,black,851ecdcbfffffff,599520656127688703
1036,Moni Anchorage,wfp.17234,34.71255,33.16621,cy,black,853f4daffffffff,600092396805423103
1037,Moni Anchorage,wfp.17234,34.71255,33.16621,cy,black,853f4da7fffffff,600092396805423103
1038,Moni Anchorage,wfp.17234,34.71255,33.16621,cy,black,853f4da3fffffff,600092396805423103
1039,Moni Anchorage,wfp.17234,34.71255,33.16621,cy,black,853f4d33fffffff,600092396805423103
1040,Moni Anchorage,wfp.17234,34.71255,33.16621,cy,black,853f4dabfffffff,600092396805423103
1041,Moni Anchorage,wfp.17234,34.71255,33.16621,cy,black,853f4d37fffffff,600092396805423103
1042,Moni Anchorage,wfp.17234,34.71255,33.16621,cy,black,852da693fffffff,600092396805423103
1043,Mudanya,wfp.15955,40.35468,28.92919,tr,black,851ec96bfffffff,599520357627461631
1044,Mudanya,wfp.15955,40.35468,28.92919,tr,black,851ec96ffffffff,599520357627461631
1045,Mudanya,wfp.15955,40.35468,28.92919,tr,black,851ecba7fffffff,599520357627461631
1046,Mudanya,wfp.15955,40.35468,28.92919,tr,black,851ec97bfffffff,599520357627461631
1047,Mudanya,wfp.15955,40.35468,28.92919,tr,black,852d3497fffffff,599520357627461631
1048,Mudanya,wfp.15955,40.35468,28.92919,tr,black,851ecbb7fffffff,599520357627461631
1049,Mudanya,wfp.15955,40.35468,28.92919,tr,black,851ec963fffffff,599520357627461631
1050,Mytilene,wfp.16913,39.09997,26.55639,gr,black,853f64cbfffffff,600093984869580799
1051,Mytilene,wfp.16913,39.09997,26.55639,gr,black,851ed927fffffff,600093984869580799
1052,Mytilene,wfp.16913,39.09997,26.55639,gr,black,853f64cffffffff,600093984869580799
1053,Mytilene,wfp.16913,39.09997,26.55639,gr,black,853f6453fffffff,600093984869580799
1054,Mytilene,wfp.16913,39.09997,26.55639,gr,black,851ed937fffffff,600093984869580799
1055,Mytilene,wfp.16913,39.09997,26.55639,gr,black,853f64dbfffffff,600093984869580799
1056,Mytilene,wfp.16913,39.09997,26.55639,gr,black,853f64c3fffffff,600093984869580799
1057,Nahr El Kalb,wfp.17365,33.95837,35.5968,lb,black,852da27bfffffff,599781564653502463
1058,Nahr El Kalb,wfp.17365,33.95837,35.5968,lb,black,852da24ffffffff,599781564653502463
1059,Nahr El Kalb,wfp.17365,33.95837,35.5968,lb,black,852da26bfffffff,599781564653502463
1060,Nahr El Kalb,wfp.17365,33.95837,35.5968,lb,black,852db1b7fffffff,599781564653502463
1061,Nahr El Kalb,wfp.17365,33.95837,35.5968,lb,black,852da273fffffff,599781564653502463
1062,Nahr El Kalb,wfp.17365,33.95837,35.5968,lb,black,852da247fffffff,599781564653502463
1063,Nahr El Kalb,wfp.17365,33.95837,35.5968,lb,black,852da263fffffff,599781564653502463
1064,Naxos,wfp.16537,37.10751,25.3743,gr,black,853f7557fffffff,600095121962172415
1065,Naxos,wfp.16537,37.10751,25.3743,gr,black,853f751bfffffff,600095121962172415
1066,Naxos,wfp.16537,37.10751,25.3743,gr,black,853f7553fffffff,600095121962172415
1067,Naxos,wfp.16537,37.10751,25.3743,gr,black,853f7543fffffff,600095121962172415
1068,Naxos,wfp.16537,37.10751,25.3743,gr,black,853f750bfffffff,600095121962172415
1069,Naxos,wfp.16537,37.10751,25.3743,gr,black,853f7547fffffff,600095121962172415
1070,Naxos,wfp.16537,37.10751,25.3743,gr,black,853f75cffffffff,600095121962172415
1071,Nea Karvali,wfp.16287,40.95813,24.50737,gr,black,851ec373fffffff,599519947458084863
1072,Nea Karvali,wfp.16287,40.95813,24.50737,gr,black,851ec37bfffffff,599519947458084863
1073,Nea Karvali,wfp.16287,40.95813,24.50737,gr,black,851ec30bfffffff,599519947458084863
1074,Nea Karvali,wfp.16287,40.95813,24.50737,gr,black,851ec30ffffffff,599519947458084863
1075,Nea Karvali,wfp.16287,40.95813,24.50737,gr,black,851ec363fffffff,599519947458084863
1076,Nea Karvali,wfp.16287,40.95813,24.50737,gr,black,851ec377fffffff,599519947458084863
1077,Nea Karvali,wfp.16287,40.95813,24.50737,gr,black,851ec347fffffff,599519947458084863
1078,Nikolayev,wfp.17402,46.94275,31.97247,ua,black,851e4e47fffffff,599511895468146687
1079,Nikolayev,wfp.17402,46.94275,31.97247,ua,black,851e4e43fffffff,599511895468146687
1080,Nikolayev,wfp.17402,46.94275,31.97247,ua,black,851e4e7bfffffff,599511895468146687
1081,Nikolayev,wfp.17402,46.94275,31.97247,ua,black,851e4e57fffffff,599511895468146687
1082,Nikolayev,wfp.17402,46.94275,31.97247,ua,black,851e4e0bfffffff,599511895468146687
1083,Nikolayev,wfp.17402,46.94275,31.97247,ua,black,851e4e4ffffffff,599511895468146687
1084,Nikolayev,wfp.17402,46.94275,31.97247,ua,black,851e4e73fffffff,599511895468146687
1085,Novorossiysk,wfp.14907,44.73042,37.77906,ru,black,852d728ffffffff,599778271487328255
1086,Novorossiysk,wfp.14907,44.73042,37.77906,ru,black,852d7217fffffff,599778271487328255
1087,Novorossiysk,wfp.14907,44.73042,37.77906,ru,black,852d72bbfffffff,599778271487328255
1088,Novorossiysk,wfp.14907,44.73042,37.77906,ru,black,852d7283fffffff,599778271487328255
1089,Novorossiysk,wfp.14907,44.73042,37.77906,ru,black,852d728bfffffff,599778271487328255
1090,Novorossiysk,wfp.14907,44.73042,37.77906,ru,black,852d7287fffffff,599778271487328255
1091,Novorossiysk,wfp.14907,44.73042,37.77906,ru,black,852d7213fffffff,599778271487328255
1092,Odessa,wfp.14757,46.48652,30.74854,ua,black,851e5dcbfffffff,599512961693777919
1093,Odessa,wfp.14757,46.48652,30.74854,ua,black,851e5dc3fffffff,599512961693777919
1094,Odessa,wfp.14757,46.48652,30.74854,ua,black,851e5c27fffffff,599512961693777919
1095,Odessa,wfp.14757,46.48652,30.74854,ua,black,851e5c37fffffff,599512961693777919
1096,Odessa,wfp.14757,46.48652,30.74854,ua,black,851e5ddbfffffff,599512961693777919
1097,Odessa,wfp.14757,46.48652,30.74854,ua,black,851e5d53fffffff,599512961693777919
1098,Odessa,wfp.14757,46.48652,30.74854,ua,black,851e5dcffffffff,599512961693777919
1099,Oktyabrsk,wfp.16857,46.83687,31.95346,ua,black,851e5db7fffffff,599512956325068799
1100,Oktyabrsk,wfp.16857,46.83687,31.95346,ua,black,851e4e6bfffffff,599512956325068799
1101,Oktyabrsk,wfp.16857,46.83687,31.95346,ua,black,851e5db3fffffff,599512956325068799
1102,Oktyabrsk,wfp.16857,46.83687,31.95346,ua,black,851e4e7bfffffff,599512956325068799
1103,Oktyabrsk,wfp.16857,46.83687,31.95346,ua,black,851e5da7fffffff,599512956325068799
1104,Oktyabrsk,wfp.16857,46.83687,31.95346,ua,black,851e4e4ffffffff,599512956325068799
1105,Oktyabrsk,wfp.16857,46.83687,31.95346,ua,black,851e5da3fffffff,599512956325068799
1106,Ordu,wfp.15463,40.99546,37.87507,tr,black,852d1d2bfffffff,599772403488260095
1107,Ordu,wfp.15463,40.99546,37.87507,tr,black,852d1d3bfffffff,599772403488260095
1108,Ordu,wfp.15463,40.99546,37.87507,tr,black,852d1d77fffffff,599772403488260095
1109,Ordu,wfp.15463,40.99546,37.87507,tr,black,852d1993fffffff,599772403488260095
1110,Ordu,wfp.15463,40.99546,37.87507,tr,black,852d1d67fffffff,599772403488260095
1111,Ordu,wfp.15463,40.99546,37.87507,tr,black,852d1d23fffffff,599772403488260095
1112,Ordu,wfp.15463,40.99546,37.87507,tr,black,852d1d2ffffffff,599772403488260095
1113,Otranto,wfp.15524,40.14514,18.49272,it,black,851ed653fffffff,599521244538208255
1114,Otranto,wfp.15524,40.14514,18.49272,it,black,851ed643fffffff,599521244538208255
1115,Otranto,wfp.15524,40.14514,18.49272,it,black,851ed657fffffff,599521244538208255
1116,Otranto,wfp.15524,40.14514,18.49272,it,black,851ed6cbfffffff,599521244538208255
1117,Otranto,wfp.15524,40.14514,18.49272,it,black,851ed6cffffffff,599521244538208255
1118,Otranto,wfp.15524,40.14514,18.49272,it,black,851e8b27fffffff,599521244538208255
1119,Otranto,wfp.15524,40.14514,18.49272,it,black,851ed65bfffffff,599521244538208255
1120,Paphos,wfp.16076,34.75589,32.4073,cy,black,853f4d13fffffff,600092354929491967
1121,Paphos,wfp.16076,34.75589,32.4073,cy,black,853f4d8ffffffff,600092354929491967
1122,Paphos,wfp.16076,34.75589,32.4073,cy,black,853f4d1bfffffff,600092354929491967
1123,Paphos,wfp.16076,34.75589,32.4073,cy,black,853f4d17fffffff,600092354929491967
1124,Paphos,wfp.16076,34.75589,32.4073,cy,black,853f4d03fffffff,600092354929491967
1125,Paphos,wfp.16076,34.75589,32.4073,cy,black,853f4d8bfffffff,600092354929491967
1126,Paphos,wfp.16076,34.75589,32.4073,cy,black,853f4dc7fffffff,600092354929491967
1127,Parga,wfp.15773,39.28813,20.3883,gr,black,851ed237fffffff,599520962144108543
1128,Parga,wfp.15773,39.28813,20.3883,gr,black,851ed233fffffff,599520962144108543
1129,Parga,wfp.15773,39.28813,20.3883,gr,black,851ed3cbfffffff,599520962144108543
1130,Parga,wfp.15773,39.28813,20.3883,gr,black,851ed223fffffff,599520962144108543
1131,Parga,wfp.15773,39.28813,20.3883,gr,black,851ed2affffffff,599520962144108543
1132,Parga,wfp.15773,39.28813,20.3883,gr,black,851ed3dbfffffff,599520962144108543
1133,Parga,wfp.15773,39.28813,20.3883,gr,black,851ed227fffffff,599520962144108543
1134,Patmos,wfp.14848,37.32355,26.54462,gr,black,853f62c3fffffff,600093845283143679
1135,Patmos,wfp.14848,37.32355,26.54462,gr,black,853f62cbfffffff,600093845283143679
1136,Patmos,wfp.14848,37.32355,26.54462,gr,black,853f62c7fffffff,600093845283143679
1137,Patmos,wfp.14848,37.32355,26.54462,gr,black,853f62d7fffffff,600093845283143679
1138,Patmos,wfp.14848,37.32355,26.54462,gr,black,853f62cffffffff,600093845283143679
1139,Patmos,wfp.14848,37.32355,26.54462,gr,black,853f62d3fffffff,600093845283143679
1140,Patmos,wfp.14848,37.32355,26.54462,gr,black,853f62dbfffffff,600093845283143679
1141,Perama,wfp.15845,37.96341,23.56475,gr,black,851eda73fffffff,599521528006049791
1142,Perama,wfp.15845,37.96341,23.56475,gr,black,851eda7bfffffff,599521528006049791
1143,Perama,wfp.15845,37.96341,23.56475,gr,black,851eda0ffffffff,599521528006049791
1144,Perama,wfp.15845,37.96341,23.56475,gr,black,851eda0bfffffff,599521528006049791
1145,Perama,wfp.15845,37.96341,23.56475,gr,black,851eda47fffffff,599521528006049791
1146,Perama,wfp.15845,37.96341,23.56475,gr,black,851eda63fffffff,599521528006049791
1147,Perama,wfp.15845,37.96341,23.56475,gr,black,851eda77fffffff,599521528006049791
1148,Poti,wfp.17094,42.15249,41.65514,ge,black,852c218bfffffff,599755111949926399
1149,Poti,wfp.17094,42.15249,41.65514,ge,black,852c218ffffffff,599755111949926399
1150,Poti,wfp.17094,42.15249,41.65514,ge,black,852c21d7fffffff,599755111949926399
1151,Poti,wfp.17094,42.15249,41.65514,ge,black,852c2113fffffff,599755111949926399
1152,Poti,wfp.17094,42.15249,41.65514,ge,black,852c2183fffffff,599755111949926399
1153,Poti,wfp.17094,42.15249,41.65514,ge,black,852c21c7fffffff,599755111949926399
1154,Poti,wfp.17094,42.15249,41.65514,ge,black,852c219bfffffff,599755111949926399
1155,Reni,wfp.14761,45.42039,28.28888,ua,black,851e5e43fffffff,599512993906032639
1156,Reni,wfp.14761,45.42039,28.28888,ua,black,851e5e57fffffff,599512993906032639
1157,Reni,wfp.14761,45.42039,28.28888,ua,black,851e5e4ffffffff,599512993906032639
1158,Reni,wfp.14761,45.42039,28.28888,ua,black,851e5e4bfffffff,599512993906032639
1159,Reni,wfp.14761,45.42039,28.28888,ua,black,851e5e47fffffff,599512993906032639
1160,Reni,wfp.14761,45.42039,28.28888,ua,black,851e5e53fffffff,599512993906032639
1161,Reni,wfp.14761,45.42039,28.28888,ua,black,851e5e5bfffffff,599512993906032639
1162,Rhodes,wfp.17236,36.44404,28.23245,gr,black,853f44b7fffffff,600091780477616127
1163,Rhodes,wfp.17236,36.44404,28.23245,gr,black,853f44a3fffffff,600091780477616127
1164,Rhodes,wfp.17236,36.44404,28.23245,gr,black,853f634ffffffff,600091780477616127
1165,Rhodes,wfp.17236,36.44404,28.23245,gr,black,853f636bfffffff,600091780477616127
1166,Rhodes,wfp.17236,36.44404,28.23245,gr,black,853f44b3fffffff,600091780477616127
1167,Rhodes,wfp.17236,36.44404,28.23245,gr,black,853f44a7fffffff,600091780477616127
1168,Rhodes,wfp.17236,36.44404,28.23245,gr,black,853f637bfffffff,600091780477616127
1169,Rize,wfp.15965,41.03432,40.51256,tr,black,852c20c3fffffff,599755058262835199
1170,Rize,wfp.15965,41.03432,40.51256,tr,black,852c20c7fffffff,599755058262835199
1171,Rize,wfp.15965,41.03432,40.51256,tr,black,852c20d7fffffff,599755058262835199
1172,Rize,wfp.15965,41.03432,40.51256,tr,black,852c20d3fffffff,599755058262835199
1173,Rize,wfp.15965,41.03432,40.51256,tr,black,852c20cbfffffff,599755058262835199
1174,Rize,wfp.15965,41.03432,40.51256,tr,black,852c20cffffffff,599755058262835199
1175,Rize,wfp.15965,41.03432,40.51256,tr,black,852c20dbfffffff,599755058262835199
1176,Ruse,wfp.14507,43.84213,25.93863,bg,black,851eee23fffffff,599522880920748031
1177,Ruse,wfp.14507,43.84213,25.93863,bg,black,851eee2ffffffff,599522880920748031
1178,Ruse,wfp.14507,43.84213,25.93863,bg,black,851eee27fffffff,599522880920748031
1179,Ruse,wfp.14507,43.84213,25.93863,bg,black,851eee2bfffffff,599522880920748031
1180,Ruse,wfp.14507,43.84213,25.93863,bg,black,851eee37fffffff,599522880920748031
1181,Ruse,wfp.14507,43.84213,25.93863,bg,black,851eee33fffffff,599522880920748031
1182,Ruse,wfp.14507,43.84213,25.93863,bg,black,851eee3bfffffff,599522880920748031
1183,Saida,wfp.17592,33.56453,35.3675,lb,black,852db197fffffff,599782602961846271
1184,Saida,wfp.17592,33.56453,35.3675,lb,black,852da24bfffffff,599782602961846271
1185,Saida,wfp.17592,33.56453,35.3675,lb,black,852db183fffffff,599782602961846271
1186,Saida,wfp.17592,33.56453,35.3675,lb,black,852db52ffffffff,599782602961846271
1187,Saida,wfp.17592,33.56453,35.3675,lb,black,852da25bfffffff,599782602961846271
1188,Saida,wfp.17592,33.56453,35.3675,lb,black,852db187fffffff,599782602961846271
1189,Saida,wfp.17592,33.56453,35.3675,lb,black,852db193fffffff,599782602961846271
1190,Saida Commercial Port,wfp.17889,33.55656,35.36527,lb,black,852db197fffffff,599782602961846271
1191,Saida Commercial Port,wfp.17889,33.55656,35.36527,lb,black,852da24bfffffff,599782602961846271
1192,Saida Commercial Port,wfp.17889,33.55656,35.36527,lb,black,852db183fffffff,599782602961846271
1193,Saida Commercial Port,wfp.17889,33.55656,35.36527,lb,black,852db52ffffffff,599782602961846271
1194,Saida Commercial Port,wfp.17889,33.55656,35.36527,lb,black,852da25bfffffff,599782602961846271
1195,Saida Commercial Port,wfp.17889,33.55656,35.36527,lb,black,852db187fffffff,599782602961846271
1196,Saida Commercial Port,wfp.17889,33.55656,35.36527,lb,black,852db193fffffff,599782602961846271
1197,Samos,wfp.16428,37.75633,26.9761,gr,black,853f6293fffffff,600093832398241791
1198,Samos,wfp.16428,37.75633,26.9761,gr,black,853f6283fffffff,600093832398241791
1199,Samos,wfp.16428,37.75633,26.9761,gr,black,853f6667fffffff,600093832398241791
1200,Samos,wfp.16428,37.75633,26.9761,gr,black,853f629bfffffff,600093832398241791
1201,Samos,wfp.16428,37.75633,26.9761,gr,black,853f6297fffffff,600093832398241791
1202,Samos,wfp.16428,37.75633,26.9761,gr,black,853f662ffffffff,600093832398241791
1203,Samos,wfp.16428,37.75633,26.9761,gr,black,853f662bfffffff,600093832398241791
1204,Samsun,wfp.14960,41.30185,36.33565,tr,black,852d0323fffffff,599770614634381311
1205,Samsun,wfp.14960,41.30185,36.33565,tr,black,852d0333fffffff,599770614634381311
1206,Samsun,wfp.14960,41.30185,36.33565,tr,black,852d0327fffffff,599770614634381311
1207,Samsun,wfp.14960,41.30185,36.33565,tr,black,852d032bfffffff,599770614634381311
1208,Samsun,wfp.14960,41.30185,36.33565,tr,black,852d033bfffffff,599770614634381311
1209,Samsun,wfp.14960,41.30185,36.33565,tr,black,852d032ffffffff,599770614634381311
1210,Samsun,wfp.14960,41.30185,36.33565,tr,black,852d0337fffffff,599770614634381311
1211,Sarafand,wfp.16261,33.45288,35.28596,lb,black,852db183fffffff,599782597593137151
1212,Sarafand,wfp.16261,33.45288,35.28596,lb,black,852db197fffffff,599782597593137151
1213,Sarafand,wfp.16261,33.45288,35.28596,lb,black,852db19bfffffff,599782597593137151
1214,Sarafand,wfp.16261,33.45288,35.28596,lb,black,852db18ffffffff,599782597593137151
1215,Sarafand,wfp.16261,33.45288,35.28596,lb,black,852db18bfffffff,599782597593137151
1216,Sarafand,wfp.16261,33.45288,35.28596,lb,black,852db187fffffff,599782597593137151
1217,Sarafand,wfp.16261,33.45288,35.28596,lb,black,852db193fffffff,599782597593137151
1218,Sariyer,wfp.16617,41.16715,29.05758,tr,black,851ec98ffffffff,599520367291138047
1219,Sariyer,wfp.16617,41.16715,29.05758,tr,black,851ec987fffffff,599520367291138047
1220,Sariyer,wfp.16617,41.16715,29.05758,tr,black,851ec9bbfffffff,599520367291138047
1221,Sariyer,wfp.16617,41.16715,29.05758,tr,black,851ec98bfffffff,599520367291138047
1222,Sariyer,wfp.16617,41.16715,29.05758,tr,black,851ec917fffffff,599520367291138047
1223,Sariyer,wfp.16617,41.16715,29.05758,tr,black,851ec983fffffff,599520367291138047
1224,Sariyer,wfp.16617,41.16715,29.05758,tr,black,851ec913fffffff,599520367291138047
1225,Sarkoy,wfp.17486,40.61138,27.11355,tr,black,851ec84ffffffff,599520281391792127
1226,Sarkoy,wfp.17486,40.61138,27.11355,tr,black,851ec847fffffff,599520281391792127
1227,Sarkoy,wfp.17486,40.61138,27.11355,tr,black,851ecab7fffffff,599520281391792127
1228,Sarkoy,wfp.17486,40.61138,27.11355,tr,black,851ec84bfffffff,599520281391792127
1229,Sarkoy,wfp.17486,40.61138,27.11355,tr,black,851ec843fffffff,599520281391792127
1230,Sarkoy,wfp.17486,40.61138,27.11355,tr,black,851ec87bfffffff,599520281391792127
1231,Sarkoy,wfp.17486,40.61138,27.11355,tr,black,851ecab3fffffff,599520281391792127
1232,Selaata,wfp.15789,34.28059,35.65501,lb,black,852da277fffffff,599781563579760639
1233,Selaata,wfp.15789,34.28059,35.65501,lb,black,852da23bfffffff,599781563579760639
1234,Selaata,wfp.15789,34.28059,35.65501,lb,black,852da20ffffffff,599781563579760639
1235,Selaata,wfp.15789,34.28059,35.65501,lb,black,852da267fffffff,599781563579760639
1236,Selaata,wfp.15789,34.28059,35.65501,lb,black,852da273fffffff,599781563579760639
1237,Selaata,wfp.15789,34.28059,35.65501,lb,black,852da22bfffffff,599781563579760639
1238,Selaata,wfp.15789,34.28059,35.65501,lb,black,852da263fffffff,599781563579760639
1239,Sevastopol,wfp.16880,44.61475,33.50764,ua,black,852d2897fffffff,599773188393533439
1240,Sevastopol,wfp.16880,44.61475,33.50764,ua,black,852d2d5bfffffff,599773188393533439
1241,Sevastopol,wfp.16880,44.61475,33.50764,ua,black,852d2883fffffff,599773188393533439
1242,Sevastopol,wfp.16880,44.61475,33.50764,ua,black,852d2893fffffff,599773188393533439
1243,Sevastopol,wfp.16880,44.61475,33.50764,ua,black,852d2c2ffffffff,599773188393533439
1244,Sevastopol,wfp.16880,44.61475,33.50764,ua,black,852d2d4bfffffff,599773188393533439
